review_notes,cause,match_en,quality,class,definition,google_translate_to_en,en_osa,en_dl,compare_en,clase,definición,google_translate_to_es,compare_es,en_qgram.1,en_qgram.4,en_cos.1,en_cos.4,en_jaccard.1,en_jaccard.4
,,,,http://purl.obolibrary.org/obo/DOID_0070266,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of the SLC39A8 gene on chromosome 4q24.,A congenital type II glycosylation disorder that has_its_material_base_in an autosomal recessive mutation of the SLC39A8 gene on chromosome 4q24.,0.8413793103448276,0.8413793103448276,,http://purl.obolibrary.org/obo/DOID_0070266,Un trastorno congénito de la glucosilación tipo II que tiene_su_base_material_en una mutación autosómica recesiva del gen SLC39A8 en el cromosoma 4q24.,Un trastorno congénito de la glicosilación tipo II que tiene una base_material_en una mutación autosómica recesiva del gen SLC39A8 en el cromosoma 4q24.,,0.9793103448275862,0.8802816901408451,0.9976042182519974,0.8874366792335794,1,0.7857142857142857
,,,,http://purl.obolibrary.org/obo/DOID_0070267,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of the CCDC115 gene on chromosome 2q21.1.,A congenital type II glycosylation disorder that has_its_material_base_in an autosomal recessive mutation of the CCDC115 gene on chromosome 2q21.1.,0.8435374149659864,0.8435374149659864,,http://purl.obolibrary.org/obo/DOID_0070267,Un trastorno congénito de la glucosilación tipo II que tiene_su_base_material_en una mutación autosómica recesiva del gen CCDC115 en el cromosoma 2q21.1.,Un trastorno congénito de la glicosilación tipo II que tiene una base_material_en una mutación autosómica recesiva del gen CCDC115 en el cromosoma 2q21.1.,,0.9795918367346939,0.8819444444444444,0.9976418808168066,0.8889078755472037,1,0.7884615384615384
,,,,http://purl.obolibrary.org/obo/DOID_0070268,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of the TMEM199 gene on chromosome 17q11.2.,A congenital type II glycosylation disorder that has_its_material_base_in an autosomal recessive mutation of the TMEM199 gene on chromosome 17q11.2.,0.8445945945945946,0.8445945945945946,,http://purl.obolibrary.org/obo/DOID_0070268,Un trastorno congénito de la glucosilación tipo II que tiene_su_base_material_en una mutación autosómica recesiva del gen TMEM199 en el cromosoma 17q11.2.,Un trastorno congénito de la glicosilación tipo II que tiene una base_material_en una mutación autosómica recesiva del gen TMEM199 en el cromosoma 17q11.2.,,0.9797297297297297,0.8827586206896552,0.9976363070972737,0.8896291456932837,1,0.7898089171974523
,,,,http://purl.obolibrary.org/obo/DOID_0070269,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of the COG2 gene on chromosome 1q42.2.,A congenital type II glycosylation disorder that has_its_material_base_in an autosomal recessive mutation of the COG2 gene on chromosome 1q42.2.,0.8402777777777778,0.8402777777777778,,http://purl.obolibrary.org/obo/DOID_0070269,Un trastorno congénito de la glicosilación tipo II que tiene_su_base_material_en una mutación autosómica recesiva del gen COG2 en el cromosoma 1q42.2.,Un trastorno congénito de la glicosilación tipo II que tiene una base_material_en una mutación autosómica recesiva del gen COG2 en el cromosoma 1q42.2.,,0.9791666666666666,0.8794326241134752,0.9976099441457756,0.8866863710271848,1,0.7843137254901961
,,,,http://purl.obolibrary.org/obo/DOID_0070277,"A primary autosomal recessive microcephaly characterized by impaired intellectual development with poor speech, progressive microcephaly, and appendicular spasticity that has_material_basis_in homozygous or compound heterozygous mutation in the MFSD2A gene on chromosome 1p34.","A primary autosomal recessive microcephaly characterized by poor intellectual development with poor speech, progressive microcephaly, and appendiceal spasticity that has its material basis in a homozygous or compound heterozygous mutation in the MFSD2A gene on chromosome 1p34.",0.9350180505415162,0.9350180505415162,,http://purl.obolibrary.org/obo/DOID_0070277,"Una microcefalia primaria autosómica recesiva caracterizada por un desarrollo intelectual deficiente con habla deficiente, microcefalia progresiva y espasticidad apendicular que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen MFSD2A del cromosoma 1p34.","Una microcefalia autosómica recesiva primaria caracterizada por un desarrollo intelectual deficiente con dificultad para hablar, microcefalia progresiva y espasticidad apendicular que tiene base material en una mutación homocigótica o heterocigótica compuesta en el gen MFSD2A en el cromosoma 1p34.",,0.96925859,0.8811700182815356,0.9958407028122972,0.8998982627028241,0.9705882352941176,0.7841726618705036
,,,,http://purl.obolibrary.org/obo/DOID_0070296,"A primary microcephaly characterized by microcephaly present at birth, where the brain is small but has normal architecture, and nonprogressive mental retardation that has_material_basis_in an autosomal recessive mutation.","A primary microcephaly characterized by microcephaly present at birth, in which the brain is small but has normal architecture, and non-progressive mental retardation that has its material basis in an autosomal recessive mutation.",0.9391304347826087,0.9391304347826087,,http://purl.obolibrary.org/obo/DOID_0070296,"Una microcefalia primaria caracterizada por microcefalia presente al nacer, en la que el cerebro es pequeño pero tiene una arquitectura normal, y retraso mental no progresivo que tiene_su_base_material_en una mutación autosómica recesiva.","Una microcefalia primaria caracterizada por microcefalia presente al nacer, donde el cerebro es pequeño pero tiene una arquitectura normal, y retraso mental no progresivo que tiene base material en una mutación autosómica recesiva.",,0.9557522123893806,0.8789237668161435,0.9939428061261368,0.8983956766563331,0.9259259259259259,0.7668161434977578
,,,,http://purl.obolibrary.org/obo/DOID_0070278,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the STIL gene on chromosome 1p33.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the STIL gene on chromosome 1p33.,0.9426751592356688,0.9426751592356688,,http://purl.obolibrary.org/obo/DOID_0070278,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen STIL del cromosoma 1p33.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen STIL del cromosoma 1p33.,,0.961038961,0.8874172185430463,0.9913626531645336,0.8966081920214647,0.9666666666666667,0.7950310559006211
,,,,http://purl.obolibrary.org/obo/DOID_0070279,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the SASS6 gene on chromosome 1p21.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the SASS6 gene on chromosome 1p21.,0.9430379746835443,0.9430379746835443,,http://purl.obolibrary.org/obo/DOID_0070279,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen SASS6 del cromosoma 1p21.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen SASS6 en el cromosoma 1p21.,,0.9612903225806452,0.8881578947368421,0.9913903579821752,0.8972333855645146,0.9642857142857143,0.7962962962962963
,,,,http://purl.obolibrary.org/obo/DOID_0070280,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the ASPM gene on chromosome 1q31.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the ASPM gene on chromosome 1q31.,0.9426751592356688,0.9426751592356688,,http://purl.obolibrary.org/obo/DOID_0070280,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen ASPM del cromosoma 1q31.,Una microcefalia autosómica recesiva primaria que tiene una base material en una mutación homocigótica o heterocigótica compuesta en el gen ASPM en el cromosoma 1q31.,,0.961038961,0.8874172185430463,0.9913503259310175,0.8966081920214647,0.9666666666666667,0.7950310559006211
,,,,http://purl.obolibrary.org/obo/DOID_0070281,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the COPB2 gene on chromosome 3q23.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the COPB2 gene on chromosome 3q23.,0.9430379746835443,0.9430379746835443,,http://purl.obolibrary.org/obo/DOID_0070281,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen COPB2 del cromosoma 3q23.,Una microcefalia autosómica recesiva primaria que tiene una base material en una mutación homocigótica o heterocigótica compuesta en el gen COPB2 en el cromosoma 3q23.,,0.9612903225806452,0.8881578947368421,0.991353409,0.8972333855645146,0.967741935,0.7962962962962963
,,,,http://purl.obolibrary.org/obo/DOID_0070282,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CEP135 gene on chromosome 4q.,A primary autosomal recessive microcephaly that has_its_material_base_in a homozygous or compound heterozygous mutation in the CEP135 gene on chromosome 4q.,0.9487179487179487,0.9487179487179487,,http://purl.obolibrary.org/obo/DOID_0070282,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen CEP135 del cromosoma 4q.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen CEP135 en el cromosoma 4q.,,0.9837133550488599,0.9302325581395349,0.9989200411382477,0.9354953314429287,1,0.864516129
,,,,http://purl.obolibrary.org/obo/DOID_0070283,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CENPE gene on chromosome 4q24.,A primary autosomal recessive microcephaly that has_its_material_base_in a homozygous or compound heterozygous mutation in the CENPE gene on chromosome 4q24.,0.9490445859872612,0.9490445859872612,,http://purl.obolibrary.org/obo/DOID_0070283,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen CENPE del cromosoma 4q24.,Una microcefalia autosómica recesiva primaria que tiene una base material en una mutación homocigótica o heterocigótica compuesta en el gen CENPE en el cromosoma 4q24.,,0.9838187702265372,0.9306930693069306,0.998921421,0.9358892283591775,1,0.8653846153846154
,,,,http://purl.obolibrary.org/obo/DOID_0070284,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CDK6 gene on chromosome 7q21.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the CDK6 gene on chromosome 7q21.,0.9426751592356688,0.9426751592356688,,http://purl.obolibrary.org/obo/DOID_0070284,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen CDK6 del cromosoma 7q21.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen CDK6 en el cromosoma 7q21.,,0.961038961,0.8874172185430463,0.9913379906555074,0.8966081920214647,0.96875,0.7950310559006211
,,,,http://purl.obolibrary.org/obo/DOID_0070285,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the MCPH1 gene on chromosome 8p23.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the MCPH1 gene on chromosome 8p23.,0.9430379746835443,0.9430379746835443,,http://purl.obolibrary.org/obo/DOID_0070285,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen MCPH1 del cromosoma 8p23.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen MCPH1 en el cromosoma 8p23.,,0.9612903225806452,0.8881578947368421,0.9913595721320966,0.8972333855645146,0.96875,0.7962962962962963
,,,,http://purl.obolibrary.org/obo/DOID_0070286,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CDK5RAP2 gene on chromosome 9q33.,A primary autosomal recessive microcephaly that has_its_material_base_in a homozygous or compound heterozygous mutation in the CDK5RAP2 gene on chromosome 9q33.,0.95,0.95,,http://purl.obolibrary.org/obo/DOID_0070286,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen CDK5RAP2 del cromosoma 9q33.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen CDK5RAP2 en el cromosoma 9q33.,,0.9841269841269842,0.9320388349514563,0.9989222528713508,0.9370425713316364,1,0.8679245283018868
,,,,http://purl.obolibrary.org/obo/DOID_0070287,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the PHC1 gene on chromosome 12p13.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the PHC1 gene on chromosome 12p13.,0.9430379746835443,0.9430379746835443,,http://purl.obolibrary.org/obo/DOID_0070287,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen PHC1 del cromosoma 12p13.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen PHC1 en el cromosoma 12p13.,,0.9612903225806452,0.8881578947368421,0.9913780502896861,0.8972333855645146,0.9666666666666667,0.7962962962962963
,,,,http://purl.obolibrary.org/obo/DOID_0070288,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CIT gene on chromosome 12q24.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the CIT gene on chromosome 12q24.,0.9426751592356688,0.9426751592356688,,http://purl.obolibrary.org/obo/DOID_0070288,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen CIT del cromosoma 12q24.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen CIT en el cromosoma 12q24.,,0.961038961,0.8874172185430463,0.9913441592731796,0.8966081920214647,0.967741935,0.7950310559006211
,,,,http://purl.obolibrary.org/obo/DOID_0070289,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the ANKLE2 gene on chromosome 12q24.,A primary autosomal recessive microcephaly that has_its_material_base_in a homozygous or compound heterozygous mutation in the ANKLE2 gene on chromosome 12q24.,0.949685535,0.949685535,,http://purl.obolibrary.org/obo/DOID_0070289,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen ANKLE2 del cromosoma 12q24.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen ANKLE2 en el cromosoma 12q24.,,0.9840255591054313,0.9315960912052117,0.9989230870846247,0.9366627627761696,1,0.8670886075949367
,,,,http://purl.obolibrary.org/obo/DOID_0070290,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CENPJ gene on chromosome 13q12.,A primary autosomal recessive microcephaly that has_its_material_base_in a homozygous or compound heterozygous mutation in the CENPJ gene on chromosome 13q12.,0.9493670886075949,0.9493670886075949,,http://purl.obolibrary.org/obo/DOID_0070290,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen CENPJ del cromosoma 13q12.,Una microcefalia autosómica recesiva primaria que tiene una base material en una mutación homocigótica o heterocigótica compuesta en el gen CENPJ en el cromosoma 13q12.,,0.9839228295819936,0.9311475409836065,0.9989211446323921,0.9362783432816194,1,0.8662420382165605
,,,,http://purl.obolibrary.org/obo/DOID_0070291,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the KNL1 gene on chromosome 15q15.,A primary autosomal recessive microcephaly that has_its_material_base_in a homozygous or compound heterozygous mutation in the KNL1 gene on chromosome 15q15.,0.9490445859872612,0.9490445859872612,,http://purl.obolibrary.org/obo/DOID_0070291,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen KNL1 del cromosoma 15q15.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen KNL1 en el cromosoma 15q15.,,0.9838187702265372,0.9306930693069306,0.9989225306568988,0.9358892283591775,1,0.8653846153846154
,,,,http://purl.obolibrary.org/obo/DOID_0070292,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CEP152 gene on chromosome 15q21.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the CEP152 gene on chromosome 15q21.,0.94375,0.94375,,http://purl.obolibrary.org/obo/DOID_0070292,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen CEP152 del cromosoma 15q21.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen CEP152 en el cromosoma 15q21.,,0.9617834394904459,0.8896103896103896,0.9913780502896861,0.8984613547288685,0.967741935,0.7987804878048781
,,,,http://purl.obolibrary.org/obo/DOID_0070293,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the WDR62 gene on chromosome 19q13.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the WDR62 gene on chromosome 19q13.,0.9433962264150944,0.9433962264150944,,http://purl.obolibrary.org/obo/DOID_0070293,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen WDR62 del cromosoma 19q13.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen WDR62 en el cromosoma 19q13.,,0.9615384615384616,0.8888888888888888,0.9913503259310175,0.8978510615272157,0.9696969696969697,0.7975460122699386
,,,,http://purl.obolibrary.org/obo/DOID_0070294,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the ZNF335 gene on chromosome 20q13.,A primary autosomal recessive microcephaly that has its material basis in a homozygous or compound heterozygous mutation in the ZNF335 gene on chromosome 20q13.,0.94375,0.94375,,http://purl.obolibrary.org/obo/DOID_0070294,Una microcefalia primaria autosómica recesiva que tiene_su_base_material_en una mutación homocigota o heterocigota compuesta en el gen ZNF335 del cromosoma 20q13.,Una microcefalia autosómica recesiva primaria que tiene una mutación homocigótica o heterocigótica compuesta en el gen ZNF335 en el cromosoma 20q13.,,0.9617834394904459,0.8896103896103896,0.9913657336693342,0.8984613547288685,0.9696969696969697,0.7987804878048781
,,,,http://purl.obolibrary.org/obo/DOID_0070295,A primary microcephaly that has_material_basis_in heterozygous mutation in the WDFY3 gene on chromosome 4q21.,A primary microcephaly that has_its_material_base_in a heterozygous mutation in the WDFY3 gene on chromosome 4q21.,0.9298245614035088,0.9298245614035088,,http://purl.obolibrary.org/obo/DOID_0070295,Una microcefalia primaria que tiene_su_base_material_en una mutación heterocigota en el gen WDFY3 del cromosoma 4q21.,Una microcefalia primaria que tiene base_material_en una mutación heterocigótica en el gen WDFY3 en el cromosoma 4q21.,,0.9775784753363229,0.9032258064516129,0.9981862054169877,0.9034656675694033,1,0.8235294117647058
,,,,http://purl.obolibrary.org/obo/DOID_0070297,"A microcephaly characterized by microcephaly present at birth, where the brain is small but has normal architecture, and nonprogressive mental retardation.","A microcephaly characterized by microcephaly present at birth, in which the brain is small but has normal architecture, and non-progressive mental retardation.",0.9559748427672956,0.9559748427672956,,http://purl.obolibrary.org/obo/DOID_0070297,"Una microcefalia caracterizada por microcefalia presente al nacer, en la que el cerebro es pequeño pero tiene una arquitectura normal, y retraso mental no progresivo.","Una microcefalia caracterizada por microcefalia presente al nacer, donde el cerebro es pequeño pero tiene una arquitectura normal y retraso mental no progresivo.",,0.9681528662420382,0.9155844155844156,0.9958896362697538,0.9261961664558903,0.9615384615384616,0.8333333333333334
,,,,http://purl.obolibrary.org/obo/DOID_0070315,A congenital heart disease characterized by underdevelopment of the structures on the right side of the heart commonly associated with atrial septal defect.,"Congenital heart disease characterized by underdevelopment of the structures on the right side of the heart, commonly associated with an atrial septal defect.",0.9556962025316456,0.9556962025316456,,http://purl.obolibrary.org/obo/DOID_0070315,"Enfermedad cardiaca congénita caracterizada por el subdesarrollo de las estructuras del lado derecho del corazón, comúnmente asociada a una comunicación interauricular.",Una cardiopatía congénita caracterizada por el subdesarrollo de las estructuras del lado derecho del corazón comúnmente asociada con la comunicación interauricular.,,0.9808917197452229,0.948051948,0.9983680413169548,0.9558011049723757,0.8888888888888888,0.9
,,,,http://purl.obolibrary.org/obo/DOID_0070336,"An arthrogryposis multiplex congenita characterized by congenital joint contractures, dysmorphic facial features, distal skeletal anomalies with clenched hands and clubfeet, and edema with fetal hydrops and that has_material_basis_in homozygous or compound heterozygous mutation in the NEB gene on chromosome 2q23.","A congenital arthrogryposis multiplex characterized by congenital joint contractures, dysmorphic facial features, distal skeletal anomalies with clenched hands and club feet, and edema with hydrops fetalis and which has a homozygous or compound heterozygous mutation in the NEB gene on chromosome 2q23.",0.8343949044585988,0.8343949044585988,,http://purl.obolibrary.org/obo/DOID_0070336,"Una artrogriposis múltiple congénita caracterizada por contracturas articulares congénitas, rasgos faciales dismórficos, anomalías esqueléticas distales con manos apretadas y pies zambos, y edema con hidropesía fetal y que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen NEB del cromosoma 2q23.","Una artrogriposis múltiple congénita caracterizada por contracturas articulares congénitas, rasgos faciales dismórficos, anomalías esqueléticas distales con manos apretadas y pies zambos, y edema con hidropesía fetal y que tiene base material en una mutación homocigótica o heterocigótica compuesta en el gen NEB en el cromosoma 2q23.",,0.9642857142857143,0.8819672131147541,0.996434467,0.9063268335344042,0.9714285714285714,0.7745098039215687
,,,,http://purl.obolibrary.org/obo/DOID_0080954,A nervous system disease that is characterized by development of multiple joint contractures affecting two or more areas of the body prior to birth.,Disease of the nervous system characterized by the development of multiple joint contractures that affect two or more areas of the body before birth.,0.7046979865771812,0.7046979865771812,,http://purl.obolibrary.org/obo/DOID_0080954,Enfermedad del sistema nervioso que se caracteriza por el desarrollo de contracturas articulares múltiples que afectan a dos o más zonas del cuerpo antes del nacimiento.,Una enfermedad del sistema nervioso que se caracteriza por el desarrollo de múltiples contracturas articulares que afectan dos o más áreas del cuerpo antes del nacimiento.,,0.9292929292929293,0.7697594501718213,0.9874500294344165,0.7808231040624232,0.8888888888888888,0.650887574
,,,,http://purl.obolibrary.org/obo/DOID_0080073,A spina bifida that is characterized by minor splits in the vertebrae where the outer part of some of the vertebrae is not completely closed.,A spina bifida that is characterized by small fissures in the vertebrae in which the outside of some of them is not completely closed.,0.7588652482269503,0.7588652482269503,,http://purl.obolibrary.org/obo/DOID_0080073,Una espina bífida que se caracteriza por pequeñas fisuras en las vértebras en las que la parte externa de algunas de ellas no está completamente cerrada.,Una espina bífida que se caracteriza por divisiones menores en las vértebras donde la parte exterior de algunas de las vértebras no está completamente cerrada.,,0.8872727272727272,0.6988847583643123,0.9759988172113693,0.750322473,1,0.5668789808917197
,,,,http://purl.obolibrary.org/obo/DOID_0080079,"A nonsyndromic congenital nail disorder that is characterized by excessive longitudinal striations and numerous superficial pits on the nails, which have a distinctive rough, sand paper-like appearance.","A non-syndromic congenital nail disorder characterized by excessive longitudinal striations and numerous superficial pits on the nails, which have a distinctive rough, sandpaper-like appearance.",0.9504950495049505,0.9504950495049505,,http://purl.obolibrary.org/obo/DOID_0080079,"Trastorno ungueal congénito no sindrómico que se caracteriza por un exceso de estrías longitudinales y numerosas picaduras superficiales en las uñas, que tienen un aspecto distintivo áspero, como de papel de lija.","Un trastorno congénito de las uñas no sindrómico que se caracteriza por estrías longitudinales excesivas y numerosos hoyos superficiales en las uñas, que tienen una apariencia distintiva áspera, parecida al papel de lija.",,0.9747474747474747,0.9333333333333333,0.9981317227865524,0.936555861,1,0.8768472906403941
,,,,http://purl.obolibrary.org/obo/DOID_0080683,A nail disease that is characterized by underdevelopment of nails.,Nail disease characterized by underdevelopment of the nails.,0.7727272727272727,0.7727272727272727,,http://purl.obolibrary.org/obo/DOID_0080683,Enfermedad ungueal que se caracteriza por el subdesarrollo de las uñas.,Una enfermedad de las uñas que se caracteriza por el subdesarrollo de las uñas.,,0.9206349206349207,0.8,0.9835838219868551,0.8090869104729183,0.9166666666666666,0.6857142857142857
,,,,http://purl.obolibrary.org/obo/DOID_0080080,"A nonsyndromic congenital nail disorder that is characterized by nails that are abnormally thin and concave from side to side, with turned up edges.","A nonsyndromic congenital nail disorder characterized by abnormally thin nails that are concave from side to side, with upturned edges.",0.75,0.75,,http://purl.obolibrary.org/obo/DOID_0080080,"Trastorno ungueal congénito no sindrómico que se caracteriza por uñas anormalmente delgadas y cóncavas de lado a lado, con los bordes vueltos hacia arriba.","Un trastorno congénito de las uñas no sindrómico que se caracteriza por uñas anormalmente delgadas y cóncavas de lado a lado, con bordes redondeados.",,0.9540636042402827,0.8447653429602888,0.9966512356635457,0.8597778295541291,1,0.7368421052631579
,,,,http://purl.obolibrary.org/obo/DOID_0080081,A nonsyndromic congenital nail disorder that is characterized by white discoloration of the nails.,Congenital non-syndromic nail disorder characterized by white discoloration of the nails.,0.7040816326530612,0.7040816326530612,,http://purl.obolibrary.org/obo/DOID_0080081,Trastorno ungueal congénito no sindrómico que se caracteriza por la decoloración blanca de las uñas.,Un trastorno congénito de las uñas no sindrómico que se caracteriza por una decoloración blanca de las uñas.,,0.9304812834224598,0.8397790055248618,0.990205356,0.8506663463946992,0.875,0.7156862745098039
,,,,http://purl.obolibrary.org/obo/DOID_0080082,"A nonsyndromic congenital nail disorder that is characterized by complete absence or severe hypoplasia of all fingernails and toenails without significant bone anomalies, and that has_material_basis_in homozygous or compound heterozygous mutation in the R-spondin-4 gene on chromosome 20p13.","A non-syndromic congenital nail disorder characterized by the complete absence or severe hypoplasia of all fingernails and toenails without significant bony abnormalities, and which has a homozygous or compound heterozygous mutation in the R-spondin-4 gene on chromosome 20p13. .",0.859106529,0.859106529,,http://purl.obolibrary.org/obo/DOID_0080082,"Un trastorno congénito no sindrómico de las uñas que se caracteriza por la ausencia completa o hipoplasia grave de todas las uñas de manos y pies sin anomalías óseas significativas, y que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen R-espondina-4 del cromosoma 20p13.","Un trastorno congénito de las uñas no sindrómico que se caracteriza por ausencia completa o hipoplasia grave de todas las uñas de manos y pies sin anomalías óseas significativas, y que tiene base material en una mutación homocigótica o heterocigótica compuesta en el gen R-espondina-4 en el cromosoma 20p13.",,0.9543859649122807,0.8333333333333334,0.9951622711766714,0.8435959988549188,0.9705882352941176,0.7175324675324676
,,,,http://purl.obolibrary.org/obo/DOID_0080083,"A nonsyndromic congenital nail disorder that is characterized by a decreased growth rate, thick and hard nails, and a straight or concave proximal edge of detachment.","A nonsyndromic congenital nail disorder characterized by a decreased growth rate, thick, hard nails, and a straight or concave detached proximal edge.",0.7951807228915663,0.7951807228915663,,http://purl.obolibrary.org/obo/DOID_0080083,"Trastorno ungueal congénito no sindrómico que se caracteriza por una tasa de crecimiento disminuida, uñas gruesas y duras y un borde proximal de desprendimiento recto o cóncavo.","Trastorno ungueal congénito no sindrómico que se caracteriza por una disminución de la tasa de crecimiento, uñas gruesas y duras y un borde de desprendimiento proximal recto o cóncavo.",,0.9430379746835443,0.8580645161290322,0.9952447720979238,0.8666631792709197,0.9629629629629629,0.7558139534883721
,,,,http://purl.obolibrary.org/obo/DOID_0080084,A nonsyndromic congenital nail disorder that is characterized by partial absences of nails.,Non-syndromic congenital nail disorder characterized by the partial absence of nails.,0.8131868131868132,0.8131868131868132,,http://purl.obolibrary.org/obo/DOID_0080084,Trastorno ungueal congénito no sindrómico que se caracteriza por la ausencia parcial de uñas.,Un trastorno ungueal congénito no sindrómico que se caracteriza por ausencias parciales de uñas.,,0.9318181818181819,0.788235294,0.9899064530080351,0.798206407,0.875,0.6435643564356436
